triplet_id,type,max_ior,mean_ior,n_stages_significant
1,positive,1.38619264922359,0.621908205391497,0
2,positive,12.1802377779872,4.61519046953481,4
3,positive,1.00002810791881,0.999748163266597,0
5,positive,5.22585566887295,2.51161946679127,4
6,positive,0.998977773356797,0.591283867673762,0
7,positive,693.901415310974,198.892649396274,7
8,positive,46.8260127439113,21.6804109368028,5
9,positive,3.09773440365887,1.26745501350974,0
10,positive,67.2188724667571,26.1112262774966,4
11,positive,8080.79530375618,1443.82587337059,0
12,positive,37.202110462147,14.0707102560689,6
14,positive,1.26688381330838,0.620383503044281,0
15,positive,10.8206146734508,3.1473274555243,3
16,positive,0.529692338271884,0.327803266043465,0
17,positive,0.999995477977831,0.999986651955818,0
18,positive,1.23644988083904,0.631041714196519,0
19,positive,1.97802361092226,1.74970437154781,3
20,positive,4.07097913147141,2.18455057145109,4
21,positive,5.99088899300229,2.7943132946448,4
22,positive,0.647744816462662,0.369015159336484,0
23,positive,17.0873743403247,7.1849700940258,3
24,positive,1.35027895564741,0.80179535181199,0
25,positive,1.66613773721955,1.30416579447664,0
27,positive,21.556122795672,5.42429993294766,3
28,positive,0.659392667779993,0.451341713154319,0
29,positive,2.88349342926355,2.02866989620673,4
30,positive,2.71533186715973,1.76847900236085,4
31,positive,156.610549177757,54.0420840344107,6
32,positive,5.1986007225489,2.79155038441597,5
33,positive,2.59423684465068,0.929296297228839,2
34,positive,1.00137017721432,1.00068533805283,0
35,positive,0.782692010380086,0.362118198761775,0
37,positive,5.07380699829169,2.55203470967936,4
39,positive,3.68426106766133,2.71066452999456,0
40,positive,2.89803097540889,1.62769733578444,3
41,positive,1.13941690901778,1.07103444319611,0
42,positive,3247.52740181825,668.602929947989,6
43,positive,8.06434999345872,3.18287040495545,5
44,positive,7.19349340454736,5.04853843371603,6
46,positive,4.08573013054195,2.70956710258368,5
47,positive,6.48216843627236,2.96552000393665,4
49,positive,15.0342737160002,8.15759238713058,5
50,positive,48.1061958150495,12.2677838103839,4
51,positive,5.2659052780125,3.0172299179119,5
52,positive,7.4611366597546,3.11060429421743,5
53,positive,21.5198083146598,5.63762372204433,3
54,positive,5.33567477174691,2.63137904191901,0
55,positive,1.35311438517379,1.17189346189796,0
57,positive,20.7390187578232,7.93928442610342,0
58,positive,1.36174132101994,1.19172229489532,0
59,positive,8.83776429616884,4.88146775684495,6
60,positive,12.9696323126404,7.96956999365621,6
61,positive,5.35301673852252,3.76023038049641,5
62,positive,3.38252564611502,1.80135979029792,3
63,positive,1.88149388666951,0.520286445600721,0
64,positive,27.9301116269229,10.9568521521275,4
65,positive,27.8801453285014,7.2702572583581,4
66,positive,41.2047027379925,9.29199325166335,3
67,positive,11.1184779203736,6.7725602268462,5
68,positive,137.57794932499,20.8391063815945,1
69,positive,16.232426847176,10.0088108128885,3
70,positive,5977.24670702608,2113.12205444448,4
71,positive,1.40084492985219,1.24878587010086,0
72,positive,4.17788117272558,1.93776182614681,3
74,positive,5.51352806592151,3.50082222404098,5
75,positive,422.924273108321,144.995442463235,6
76,positive,1.66950986577752,1.34305957668058,0
77,positive,19.6906401048399,11.9008817259877,6
79,positive,8.33377424806147,5.26439203148267,5
80,positive,6.14119575242494,1.92263639153933,0
81,positive,698.146531248586,143.527977385114,1
82,positive,14.2818287962335,5.0431777882236,5
83,positive,9.89360701755158,2.42306304284909,2
84,positive,1.06656636837728,0.418194165282992,0
85,positive,5.67338365170708,0.951991147309706,1
86,positive,1.00298479639743,0.907833223812667,0
87,positive,4.89313608168188,2.24675985277388,4
89,positive,7.67763379675119,3.28715870613014,3
90,positive,4.76765860934209,2.27033239349233,4
91,positive,1.00002902961121,0.999765239130627,0
92,positive,6.58738442388893,2.69008973134049,4
93,positive,1.92356493797029,0.899298457609095,0
94,positive,4.17318805777413,1.56920018087544,0
96,positive,2.96681333350135,2.56494140821356,7
97,positive,7.17099741076606,3.41067535790364,4
98,positive,0.868698558915902,0.289168979109673,0
99,positive,1.46030798540904,0.933899209083642,0
100,positive,3.77949783006453,1.07085514106088,1
101,positive,1.0000413483837,1.00002217441724,0
102,positive,0.882608364800949,0.59771564938015,0
103,positive,1.00000331026121,0.999888787030767,0
104,positive,6.29974437103709,4.00255933158676,3
105,positive,49.0841384650002,11.1115425200433,3
106,positive,1.10669274024003,1.05218337084401,0
107,positive,6.02909828636199,3.38057390164211,5
108,positive,1.36740249612661,0.566239283872478,0
109,positive,3.20927105192389,1.41119380869747,0
110,positive,7.99149961576175,1.28262190386385,1
111,positive,2.50540172046074,1.77405356333463,0
112,positive,4.3029548225157,1.654912386493,3
113,positive,6.55091557115703,3.19895064683996,3
114,positive,1.63141729622814,0.633350595782352,0
115,positive,1297172.53721004,254705.648256238,0
116,positive,0.997568936365445,0.991367831461554,0
117,positive,6174.46408617224,1169.34909209427,6
118,positive,4.60186790268139,1.99290323012614,0
119,positive,3.48777852973591,2.00856758609827,3
120,positive,1.14120833725985,0.780350789800895,0
121,positive,1.00002307850607,1.0000099708303,0
122,positive,1.00000899900465,0.999952086003099,0
123,positive,0.390400171581175,0.19819235731446,0
124,positive,0.934810360307448,0.476508965169583,0
125,positive,4.40849264724934,2.31040235326408,4
126,positive,0.614007685210405,0.226983625469342,0
127,positive,17.4592483365896,6.30898432655086,5
128,positive,0.271875743494526,0.0942778334698142,0
129,positive,4.31336654904485,2.79417283418967,5
130,positive,3.73662650423297,1.08371134219694,0
132,positive,32.3707268714744,8.14645676560082,3
133,positive,0.999999952139064,0.999999459918254,0
134,positive,9.69566022869525,5.20380914328815,4
135,positive,64.3276398375703,14.0857667643776,5
136,positive,456.091159494839,95.3340211010294,7
137,positive,6.49211587355388,2.96982551955594,4
138,positive,4.85787065089357,3.21199813664586,0
139,positive,22.3639596793832,9.00881019504852,5
140,positive,11.4771588811091,5.45025511387757,7
141,positive,1.00082603305409,0.603356448889648,0
142,positive,3.48328135741666,2.03247692761758,4
143,positive,4.68598998037613,2.56218894551548,4
144,positive,2.86006437251035,1.87868226715344,2
145,positive,13.6423343515241,3.67943944996838,3
146,positive,665577.197052112,181455.799118397,4
147,positive,4.2635716710705,1.89122538664696,3
149,positive,1.36709947406066,0.617330425057377,0
150,positive,0.999997175310178,0.999986253323547,0
151,positive,0.999964429002772,0.999957314910691,0
152,positive,10.2265526169049,3.56950613531077,3
153,positive,1.00041907182885,1.00020446641469,0
155,positive,15.719572047542,4.97092263827875,4
156,positive,1.00000628129345,1.00000280415627,0
157,positive,5.69024598910552,2.81112198763263,5
158,positive,2.65317959223356,1.13284439401702,0
159,positive,9.12392186526208,6.30046438460802,7
160,positive,7.42251596305155,3.19976612172029,2
161,positive,1.00000166462751,0.99997754943606,0
162,positive,1.77012295546271,1.35359543699633,0
163,positive,7.41012554000977,4.21942152783638,6
164,positive,19.495207197262,6.48775047489872,5
165,positive,1.00000092316973,0.999999917255054,0
166,positive,33.3514005382361,11.1884758207347,3
168,positive,2.09289699839616,0.92368898827421,0
169,positive,18.6530696178855,7.97646143695101,4
170,positive,1.42047606457793,0.378863093173348,0
171,positive,1.84776397254127,1.39352094889226,2
172,positive,7.91013142132399,2.6024952706181,3
173,positive,2.69806924828984,1.03865166415323,1
174,positive,10.2055136314973,6.39623186651526,6
175,positive,34.9870167004509,10.0699905898488,4
176,positive,3.55396360793789,2.45226210996213,4
177,positive,14.5264346489513,3.36607409604891,2
178,positive,99.4248290727842,30.1009820212577,7
179,positive,5.76449023232005,3.24565900120541,2
180,positive,14.6007914486016,3.72469531062837,3
181,positive,1.02282732427725,0.881627319474958,0
182,positive,33.6691374397296,9.13169870085423,3
183,positive,0.647298142360518,0.231334410648228,0
184,positive,10.0622035019706,7.67455785783983,6
185,positive,13.3610632410011,5.95407754416414,5
186,positive,0.945807594281258,0.69720887895717,0
187,positive,75.9404140612605,39.2726410982303,4
188,positive,10.3848014502634,3.16707737817084,3
189,positive,4.31772583356834,3.29715676628087,5
190,positive,100.146443178569,27.4337871012339,7
191,positive,3.46037153783271,1.99880909051003,4
192,positive,0.303233140035878,0.132734360162172,0
193,positive,10.0345797683267,6.59058661871662,5
195,positive,1.00163400342738,0.312478970846462,0
196,positive,1.00000876306721,1.00000375174931,0
197,positive,12.4175805322823,2.3178462309506,1
198,positive,1.00005615970979,0.999818177896717,0
201,positive,1.00000010681074,0.99999980920257,0
203,positive,8693.48315153809,1526.82621661408,5
204,positive,20.4205713437334,11.207288391114,5
205,positive,10.6508765937437,3.97285414002637,4
206,positive,1.00019412413416,1.00008326649284,0
207,positive,17.1823388722963,4.66735940054907,3
209,positive,3.37148738507026,2.63493697642621,5
210,positive,6.55514356204844,1.76737900098923,2
212,positive,1.30365696617903,1.14250892001943,0
213,positive,1.42722034601436,0.455739831397962,0
214,positive,1.93781649271908,0.86294862396231,0
215,positive,67.3310308557285,15.7807101834826,4
216,positive,3.02988869551524,0.879669112336986,1
217,positive,8.66642049587537,3.09359786791152,3
218,positive,4.51241942937501,3.56008607907858,6
220,positive,39.0596199198092,11.9464317893707,4
221,positive,1.00000965432337,1.00000268274541,0
222,positive,18.9512263652788,6.29171141718555,5
226,positive,11.5752543794633,5.22841253221114,5
227,positive,185.410756496496,48.2222982474576,3
228,positive,2.0519999061957,1.75199243379453,1
229,positive,30.9704130385168,21.3975632664664,6
230,positive,31.5377874521804,8.79651685830264,4
231,positive,1.00000949427083,0.999986317629218,0
232,positive,49.1400251931506,17.2786499228789,2
233,positive,1.11749944861057,0.482605031109136,0
234,positive,2.13312281656975,1.33000762837576,0
235,positive,0.979812329714381,0.659906536959716,0
236,positive,3.40308374999209,2.24994260310164,4
237,positive,2.03547191253146,1.41968119342475,0
238,positive,2.31185114398458,1.72459557490188,0
239,positive,2.63981252492798,1.33141551051862,3
240,positive,4.17791031432986,1.93066175616986,0
241,positive,1.00069764278365,1.00033261533506,0
242,positive,12.9901453665803,5.84696152111916,5
243,positive,1.00003358998995,0.999966086699805,0
244,positive,8.86638619976588,6.5408995509367,6
245,positive,9.36152501669359,2.10370415510502,2
246,positive,4.01156971117582,3.18567412651238,4
247,positive,13780.8861688039,2030.23532907877,4
249,positive,3.49589354184088,2.47375420345079,0
250,positive,25026916.1266014,5120248.48521406,7
251,positive,1.00000460895995,0.999906953930014,0
252,positive,3.35757791502651,1.37353673235834,2
253,positive,0.881061937016332,0.432987717139172,0
254,positive,10.759176826371,8.01988841707346,6
255,positive,22.2627152717872,5.62771668746609,3
256,positive,54.5803895090192,11.2234783863763,4
257,positive,1.94495992653053,0.680512445705862,2
258,positive,3.4263640637757,1.53782932595257,2
259,positive,2.99237854936235,1.76412211310437,4
260,positive,2069.47143103569,492.928054848352,6
261,positive,0.999547735802697,0.749518275638799,0
262,positive,5.36877326203225,2.7032186666651,5
263,positive,8.1278874080995,6.71476558314517,7
265,positive,39.5389511336939,11.2739077334464,0
266,positive,81.9976346853538,17.6402649678105,7
267,positive,4.11338658205194,2.48136032767682,4
268,positive,1.00006843972089,0.999438893248904,0
269,positive,5.96783082199002,3.84494518792465,4
270,positive,3.34100082117042,1.36298556225982,2
271,positive,2.22022208750115,1.52323875074718,4
272,positive,1.39961588982621,0.365547052551943,0
273,positive,1.6074826677329,0.52666950743706,0
274,positive,8.4919744569109,4.44841259407359,5
275,positive,17.1628960838902,5.37075087383573,4
276,positive,1.42827268341825,1.21005089056914,0
277,positive,8.51707647338705,2.73133302099263,3
278,positive,2.45286014532996,0.606003529762811,0
279,positive,2.13372464565426,1.16227391180483,2
280,positive,0.50693539018809,0.247645460457796,0
282,positive,6.57472298132263,4.49253957557168,2
284,positive,10.2865774853024,7.32480412707016,6
285,positive,12.1892568938317,3.34733026798314,3
286,positive,11.2106259671624,6.66175965004903,7
287,positive,6.87143484266567,3.61742355545264,5
288,positive,0.748736578487798,0.278792232417686,0
289,positive,2.69181323544313,2.10895219605738,2
290,positive,1428.25369028873,245.566107024409,6
291,positive,65.0753003040506,25.367804388988,4
292,positive,15.1524699456658,4.80680748283577,4
293,positive,64.6512765873468,14.6307651712059,4
294,positive,6.1869752165215,4.34431358460658,5
295,positive,11.0445164775169,5.27664830845789,4
296,positive,2.3157431413078,1.60793307569896,3
297,positive,4.22875327914415,2.3239195178261,5
298,positive,1.00000433435732,0.999978370590199,0
299,positive,2.45303316940174,1.35502049737118,3
300,positive,6.10216315380209,0.946649164596586,1
301,positive,1.00000007773733,0.999979098931924,0
302,positive,0.425436210410176,0.176321759136692,0
303,positive,2.9410538710012,1.52482712649325,0
304,positive,38358.9234273309,10090.8132656259,7
305,positive,12.4568869570865,4.08022416480079,2
306,positive,1.00000295596803,0.999958680091873,0
307,positive,2.76054269093822,1.12551268959246,2
308,positive,21.2370409638439,8.00481791212945,4
310,positive,11.6237468155449,2.00502842048369,1
311,positive,905.235480273485,246.983951313451,4
312,positive,63.0638580157029,11.5842158331691,2
313,positive,4.35922626293954,2.61841295288565,5
314,positive,1.5345018233636,1.27436611547411,0
315,positive,0.809459027850554,0.379576528047011,0
316,positive,2.82444603774444,0.967119273802709,0
317,positive,3.45858236684534,1.47218551448128,3
318,positive,3.17189797170251,0.851250323291257,1
319,positive,593.647441693357,167.66846579981,2
320,positive,0.755808124060011,0.294933757988645,0
323,positive,8.4378856766799,3.83012796312265,6
324,positive,4.96985052996217,3.35966011615751,4
325,positive,18.6776009115208,4.73892695949072,3
326,positive,1.40875913231329,0.556201578059619,0
327,positive,7.20603795968392,3.15559516746027,4
328,positive,1.00007979451276,0.999742394111691,0
329,positive,9.52825518333293,5.15152849911701,4
330,positive,21.4535639753931,7.87422965847383,4
331,positive,7.98643524365267,3.67832643208496,4
332,positive,0.329249396878136,0.200214630245176,0
333,positive,16.1349056711346,5.73699091646944,4
334,positive,1.00003694739957,1.00002715341301,0
335,positive,1.00024488500097,1.00013153521698,0
336,positive,1.40061956377545,1.17610702363725,0
337,positive,3.71818398773321,2.51970898464495,6
338,positive,1.06887007789101,0.856181208468358,0
339,positive,5.14853480974166,3.25343249481621,4
340,positive,0.316220713948477,0.183937426368059,0
342,positive,6.56552049519932,2.10137413802291,3
343,positive,1.87655689146528,0.615267975876866,0
344,positive,1.27449830990176,1.13171261602836,0
345,positive,152.056219837062,24.4177178784533,2
346,positive,9.73150580778311,4.19050730173803,0
347,positive,4.77722869665994,2.53975115965358,4
348,positive,1.54856376432775,1.24814232529471,0
350,positive,12.4225910976182,3.49824076792502,3
351,positive,1.00072128881724,1.00034066760541,0
352,positive,1.00128020839576,1.00052971521963,0
353,positive,1.00007647281495,1.00003813643449,0
355,positive,15.2410755391165,4.72516588389897,3
356,positive,15.0455558768344,6.59563182657062,3
357,positive,1.18590126907917,0.408412490898191,0
358,positive,16.8003501804972,5.48736304397519,4
359,positive,139.055439695632,66.0066546159271,2
360,positive,8817.27590906434,1607.42577528375,6
361,positive,2.47561804011828,1.63688595360685,4
362,positive,4.39192150957519,2.2114277362047,0
