triplet_id,drugA,drugB,meddra,type,N,model_success,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values
1212,21603730,21603732,37622499,negative,10,TRUE,157,222,0,37.61340410959,7.00833613328152,3376.1786570181,"1,2,3,4,5,6,7","3.62736047914391,0.908259244230417,-1.51957120234822,-2.4211875447997,-1.55931804533981,0.322848426267461,1.95529312357718","-0.194561061439256,-0.478399024758014,-3.35801462934025,-4.66265070681105,-3.26747071339844,-0.862230505824268,-0.515201987776449","37.61340410959,2.48000169645333,0.218805690205627,0.0888160817315964,0.210279423348071,1.38105600322697,7.065989928415"
1213,21602102,21603749,35809054,negative,11,TRUE,48,10425,4,4.65846100392627,4.01013426654546,86662.708107811,"1,2,3,4,5,6,7","1.02601146628962,1.23082365497413,1.41154700572864,1.53564288387169,1.53868513692263,1.47692802316984,1.40424131052745","-0.778288358797375,-0.0344868714318349,0.522406655580285,0.82056188916535,0.666731431549683,0.0496765054164605,-0.7839056563693","2.78991593983955,3.42404860982748,4.10229677434892,4.64431032261517,4.65846100392627,4.37947136056724,4.07243585469363"
1214,1588697,21603019,42889536,negative,19,TRUE,50,565,0,1.09455709537979,0.485256628220296,5644.99530956572,"1,2,3,4,5,6,7","0.0903498023395084,-0.24678504307229,-0.588602062427597,-0.940676753067692,-1.30855597011022,-1.69667593429501,-2.10404068561762","-1.00526154771877,-1.10745599266336,-1.30777925816317,-1.5849009150321,-1.92827251262849,-2.37228917497059,-2.96422584326012","1.09455709537979,0.781308623183142,0.555102741567081,0.390363566205183,0.270209966063829,0.183291786481966,0.121962618661087"
1215,21600096,21602735,35708154,negative,31,TRUE,472,5600,0,1.02158173166978,0.773237421304338,53354.7813562573,"1,2,3,4,5,6,7","0.0213521434989552,-0.0756780273691113,-0.173459003460041,-0.272987827807826,-0.375291289733349,-0.480322746365898,-0.586197617203862","-0.326781495040935,-0.352332169534758,-0.421749821804578,-0.52965923337596,-0.667612394901987,-0.833958086032466,-1.02802575557714","1.02158173166978,0.927114664056753,0.840751618362676,0.76110205185299,0.687089107635536,0.618583713939543,0.556439061613089"
1216,21603929,21604344,35205038,negative,17,TRUE,347,5736,4,2.59938415751585,1.65766166635989,55011.3155884459,"1,2,3,4,5,6,7","-0.0565331694079836,0.110523062954416,0.27861556938683,0.44789043395731,0.618002217227418,0.788832623979398,0.955274554477181","-0.604624175006968,-0.314789063028419,-0.0872652624284033,0.0839618026177344,0.211804874917971,0.298505158476312,0.339365502860956","0.945035137719231,1.11686210689495,1.32129929832223,1.56500721461216,1.85521801457709,2.20082573487772,2.59938415751585"
1217,21600816,21603356,36110708,negative,10,TRUE,261,1125,0,1.51861114550069,1.2264340569013,14346.103937358,"1,2,3,4,5,6,7","-0.0235229803540706,0.046679825469977,0.117522882435902,0.189806847332456,0.264201560408615,0.340588856917376,0.417796197096213","-0.350257346344071,-0.223104581365577,-0.217058630781305,-0.277992150377415,-0.365396768331012,-0.468371481156527,-0.583419256665748","0.976751528314972,1.04778648082466,1.12470736569349,1.2090160504276,1.30239068024451,1.40577514730319,1.51861114550069"
1218,21604348,21604590,35104877,negative,10,TRUE,114,1961,0,2.09008117790948,1.59499934448356,22710.0173543521,"1,2,3,4,5,6,7","0.12344101366982,0.23924342028147,0.35220009388065,0.459905053540173,0.559328767427604,0.651089428440478,0.737202906327436","-0.631491954089282,-0.485263841071325,-0.40709066055737,-0.363840374906674,-0.335179809160942,-0.325639146636536,-0.349756911982127","1.13138326642687,1.27028771274502,1.42219306737979,1.58392358991736,1.7494977861876,1.91762881081879,2.09008117790948"
1219,21600965,21602485,37219871,negative,17,TRUE,25,1387,0,1.00002737919162,1.00001393436469,11583.8501844774,"1,2,3,4,5,6,7","5.33998605334318e-08,4.74948465978287e-06,9.43831288147123e-06,1.40993894968133e-05,1.86890183764277e-05,2.31311585752181e-05,2.73788168208e-05","-0.00398232359371262,-0.00362444575041717,-0.00466032001163213,-0.00634320537145953,-0.00825326264089609,-0.010279703608283,-0.0124103157549239","1.00000005339986,1.00000474949594,1.00000943835742,1.00001409948889,1.00001868919302,1.0000231314261,1.00002737919162"
1220,21601518,21601534,35809079,negative,16,TRUE,700,4322,0,1.17312697598236,1.06757663289597,44004.9011065761,"1,2,3,4,5,6,7","-0.0275720879510128,0.00127723449629702,0.0306607717405054,0.0611473301081933,0.0929227672629498,0.12597930604595,0.159672812732164","-0.327235658398342,-0.160562334118871,-0.225178311431665,-0.402233275329895,-0.605910025431272,-0.824936481231723,-1.05263264395523","0.972804552538791,1.00127805050765,1.03113565419715,1.06305552273551,1.0973769785675,1.13425869574283,1.17312697598236"
1221,21601435,21603800,36313176,negative,19,TRUE,980,1218,1,3.13585994114207,0.796632339548979,15369.8578449246,"1,2,3,4,5,6,7","-1.13947516676633,-1.37016842000103,-1.52377021887497,-1.39747975936564,-0.876237642082247,-0.0150518532346595,1.14290343986519","-3.81164148352799,-3.07430955333697,-2.69670313448373,-2.39463433286595,-1.75042022126728,-0.794314857020627,0.118059656196631","0.319986917522481,0.254064166462117,0.217888847761719,0.247219231432985,0.416346412834643,0.985060859686833,3.13585994114207"
1222,21604559,21604711,36918858,negative,34,TRUE,336,5116,0,1.38854350828945,1.19615740721551,49373.6174257003,"1,2,3,4,5,6,7","0.00824607749603423,0.0651620395225221,0.121746209204396,0.177375096179733,0.231109687865038,0.281716151438813,0.328255362015924","-0.231956798700713,-0.15164521233106,-0.118683727753946,-0.111604494553996,-0.11396828364693,-0.121039390396108,-0.13478057596562","1.00828017003856,1.06733196033381,1.12946741696851,1.19407890357092,1.25999743829869,1.32540245300862,1.38854350828945"
1223,21602732,21602734,36009816,negative,10,TRUE,610,49,0,0.99999971607418,0.999997756784804,805.271503641444,"1,2,3,4,5,6,7","-2.8392586060022e-07,-9.61874661697948e-07,-1.63233661432116e-06,-2.28495598619816e-06,-2.90899416199863e-06,-3.50944756455362e-06,-4.12099485025408e-06","-0.00159986574450323,-0.00159273489888207,-0.00215116427917323,-0.0029283289874244,-0.00377098036438678,-0.00464723760620662,-0.00557110157880247","0.99999971607418,0.999999038125801,0.999998367664718,0.999997715046624,0.999997091010069,0.999996490558594,0.999995879013641"
1224,21600096,21604348,36313594,negative,10,TRUE,273,649,1,9.77870344981689,1.53722424561892,9001.8232512417,"1,2,3,4,5,6,7","-3.99626555965357,-3.9132494950209,-3.70513045954326,-3.18424360235846,-2.11688625142839,-0.278267733074387,2.28020690366497","-11.9810967360419,-9.81325882435547,-8.13873672826761,-6.52277457788537,-4.44376013968862,-1.60531784370525,1.5098216500129","0.0183841654240606,0.019975485244764,0.0245970082438515,0.0414095560485112,0.120405959306831,0.757094095247562,9.77870344981689"
1225,21604422,21604431,36315486,negative,12,TRUE,850,723,0,1.82461005228831,1.33371020760692,9938.13023913661,"1,2,3,4,5,6,7","-0.0608815580220972,0.0436034768650773,0.149271923691151,0.257598211470853,0.369608821396325,0.48482002389519,0.601366294224765","-0.509014724322195,-0.294475584298033,-0.201930813868279,-0.209398482188868,-0.26491999003695,-0.347209743215415,-0.449237547159307","0.940934679340817,1.04456807734989,1.16098864660795,1.29381887259525,1.44716840261051,1.62388272245568,1.82461005228831"
1226,21601431,21603081,36009901,negative,11,TRUE,50,312,0,2.8458334909952,1.74341293589301,4603.97252477967,"1,2,3,4,5,6,7","-0.0727825569322498,0.112901887935899,0.299923448527843,0.488210374130906,0.675773276905451,0.860366353506499,1.04585599162975","-0.746244126357301,-0.428044259739957,-0.265400650898359,-0.214431503520838,-0.212701262869103,-0.236870682716395,-0.2913167413253","0.929802987260105,1.11952208893721,1.34975547785215,1.62939759702213,1.9655523046669,2.3640266045174,2.8458334909952"
1227,21602735,21603911,37320197,negative,11,TRUE,918,3504,3,336.744929691404,58.4382427427358,36920.5482192397,"1,2,3,4,5,6,7","5.81932575858144,4.06922948971523,2.1582776219856,0.571985082841592,-0.197852362800038,-0.0800303617385776,0.494289299945092","3.20375502758951,2.39146651492256,0.710065432941528,-0.843821734558265,-1.37843644318032,-0.819022186324673,-0.298286398919811","336.744929691404,58.5118612277341,8.65621553605743,1.77178069429916,0.820490979187017,0.923088319394926,1.63933275107371"
1228,21601129,21603929,35708044,negative,30,TRUE,1506,1134,0,1.00607218504149,0.941683447597294,14188.1857637599,"1,2,3,4,5,6,7","0.00605382361772211,-0.0156745769385704,-0.0375899794343928,-0.059933775713386,-0.0829705931590246,-0.106812459052494,-0.130955000554835","-0.136320428321729,-0.157245335562721,-0.278170424088442,-0.426250945567899,-0.585313413331307,-0.753374094598762,-0.926298841076717","1.00607218504149,0.984447629895892,0.963107753930943,0.941826903333817,0.920378212237899,0.89869419914866,0.877257249592354"
1229,21600816,21603497,37522220,negative,10,TRUE,303,16798,0,1.07583024425042,0.686275434543326,123357.23231615,"1,2,3,4,5,6,7","0.0730926837267698,-0.0958202843704696,-0.265882218055695,-0.436204170246291,-0.60547112408333,-0.768649196053081,-0.923820943923372","-0.509744647812792,-0.539071475051001,-0.653661335837271,-0.853556031688916,-1.1115124603616,-1.39999686243255,-1.71195318492487","1.07583024425042,0.908627295922791,0.766529405508103,0.64648571931145,0.54581721841928,0.463638930804975,0.396999227586267"
1230,21601274,21604433,35809243,negative,10,TRUE,14,5249,4,2345.96584421668,582.341356721833,50049.8822450096,"1,2,3,4,5,6,7","1.87495298717216,5.20045841823642,7.76045246995001,7.25549994457535,4.77503057507591,2.03449345791458,-0.664010397021958","-5.88654151594962,2.21991290711658,6.09455347203446,4.7434967795089,0.773021373285457,-6.26886759811451,-15.0020256719185","6.52051256538948,181.355359426429,2345.96584421668,1415.87068308083,118.513938137984,7.64837691928918,0.514782706221912"
1231,21604431,21604436,35708093,negative,15,TRUE,790,5780,0,1.93277163085795,1.34179720981742,55405.0795715571,"1,2,3,4,5,6,7","-0.0980231046000757,0.0141960105603327,0.128313769546719,0.246961452183163,0.373994975396624,0.511813740727179,0.658955050907443","-0.605187451781975,-0.371940467477182,-0.196064442601961,-0.0874393544616052,-0.0428974957636387,-0.055849435345361,-0.118131149816084","0.906627956235584,1.01429725242784,1.13690967437097,1.28012976561943,1.45352984702753,1.66831434218265,1.93277163085795"
1232,21600399,21604757,35809327,negative,58,TRUE,336,13250,0,1.00000515476555,0.999857649605669,104289.450043506,"1,2,3,4,5,6,7","5.15475226769979e-06,-4.4084198370431e-05,-9.34235018950069e-05,-0.000142920002459412,-0.000192252527388082,-0.000240532169542451,-0.000288499691235788","-0.00716928352560783,-0.00679350917992524,-0.00930594911349173,-0.0129979554044104,-0.0170710703922618,-0.0213141393267958,-0.0257342853637738","1.00000515476555,0.999955916773324,0.999906580861945,0.999857090210118,0.999807765951945,0.999759496756001,0.999711541920798"
1233,21601423,21603718,36009892,negative,13,TRUE,1091,321,0,0.460945791763362,0.323337563217181,4558.46573353489,"1,2,3,4,5,6,7","-1.39236084617919,-1.35168299835616,-1.28799937399345,-1.20010505689204,-1.09291798074908,-0.959972580991495,-0.774474831265352","-3.02447193004908,-2.59793689584266,-2.28737225463016,-2.04046277522828,-1.84371404009181,-1.76218919522014,-1.90427988762162","0.248487969726879,0.258804326654367,0.275822048231065,0.301162571046473,0.335236850435783,0.38290338466234,0.460945791763362"
1234,21601390,21601423,36313550,negative,36,TRUE,2584,722,0,1.00028370838238,1.00012561473081,9870.86653037312,"1,2,3,4,5,6,7","-1.92610810936245e-05,2.64082033556434e-05,7.2666325777071e-05,0.000120588605138749,0.000170117213352583,0.000225025230387033,0.000283668144763105","-0.0115502548232971,-0.0102226723891704,-0.01290944801737,-0.0175799492205226,-0.0229870484735221,-0.028864044344589,-0.0351554720390451","0.9999807391044,1.00002640855206,1.00007266896604,1.00012059587624,1.00017013168411,1.00022505055046,1.00028370838238"
1235,21601390,21601432,35809207,negative,13,TRUE,188,957,0,1.42223934771133,0.346987436344199,11588.4503147747,"1,2,3,4,5,6,7","-3.40902141752072,-3.23183600680807,-2.95811032538081,-2.4502633848219,-1.59160429206517,-0.523695233273219,0.352232634876386","-8.1990619245379,-6.77810420080668,-5.59230351692928,-4.36326513379131,-2.88971588188496,-1.54767101598828,-0.850678751466734","0.0330735497413487,0.0394849375831295,0.0519169306429183,0.086270861071357,0.203598717780224,0.592327709879081,1.42223934771133"
1236,21603756,21603924,36009895,negative,11,TRUE,192,526,0,0.125921729005019,0.105572569593086,6586.97835614558,"1,2,3,4,5,6,7","-2.07213286323886,-2.08504990108141,-2.07209476342718,-2.08323435822511,-2.22490938404939,-2.55228844374099,-2.94958909557275","-4.85397973961506,-3.97262388474753,-3.24706440627319,-2.82775521027988,-2.90497742369246,-3.47480813351199,-4.50006403344612","0.12591693150225,0.124300917260824,0.125921729005019,0.124526795887306,0.108077211710397,0.077903184801291,0.0523612169845147"
1237,21604131,21604260,35506628,negative,10,TRUE,39,684,5,15.0030779529516,7.31343351850293,9436.5338788676,"1,2,3,4,5,6,7","0.471061318050328,0.955723406762471,1.42520454894119,1.85391221549054,2.21495470816376,2.50831880722832,2.70825537691565","-1.48752867638157,-0.637145619344665,0.0286923117337918,0.565591184125655,1.02434546372711,1.37143445610335,1.41187731387471","1.60169319736745,2.60055115892133,4.15870841516423,6.38474924047275,9.16099418396405,12.2842604806791,15.0030779529516"
1238,21603362,21603497,36009783,negative,17,TRUE,124,3519,0,0.996787871065658,0.906389487271883,36726.3905789074,"1,2,3,4,5,6,7","-0.0032172988945085,-0.0360597101098437,-0.0688233630918811,-0.101394732334567,-0.133486126714825,-0.164637915420279,-0.194741218918869","-0.17736676117226,-0.224237528377991,-0.334519166270078,-0.465388739012379,-0.600603247998909,-0.73495777591143,-0.868252046065147","0.996787871065658,0.96458269642482,0.933491554578268,0.903576291702773,0.875039608567438,0.848200768911773,0.82304761965245"
1239,21603929,21604571,35708093,negative,12,TRUE,153,5780,0,1.54526677905446,1.29089518879384,55337.4633987224,"1,2,3,4,5,6,7","0.0359373589351568,0.111318417479389,0.185491157511507,0.256215782164133,0.320876064446498,0.380135042769513,0.435196567970684","-0.355319919141128,-0.289256710496616,-0.293268480010789,-0.323141979186681,-0.354029935877864,-0.385750050653992,-0.425239838917249","1.03659091129865,1.11775076157636,1.20380955505593,1.29203149521428,1.37833474562808,1.46248207372911,1.54526677905446"
1240,21601431,21603758,36211181,negative,10,TRUE,290,579,0,0.999995871102733,0.999940874217287,8078.01261760818,"1,2,3,4,5,6,7","-4.12890579060132e-06,-2.16397403267621e-05,-3.92582290773547e-05,-5.74859828326169e-05,-7.6630138807765e-05,-9.70300611555786e-05,-0.000117724659098428","-0.00731482492897102,-0.0111318847436863,-0.018376339132893,-0.0265150316821328,-0.0351978078617145,-0.0444699299717843,-0.053945289622713","0.999995871102733,0.999978360493811,0.999960742541517,0.999942515669455,0.999923372797206,0.999902974646109,0.999882282270177"
1241,21602924,21603925,35809054,negative,18,TRUE,70,10425,0,1.00237675323891,1.00135486268161,86581.245514635,"1,2,3,4,5,6,7","0.000279162848944026,0.000656750773148307,0.00102629102746876,0.00137842839815816,0.00171602576755125,0.00204532842781546,0.00237393322836166","-0.0297893068315089,-0.0449409934162792,-0.0669804357955796,-0.0898788513051512,-0.112604951625855,-0.135264302191532,-0.158268772495261","1.00027920181852,1.00065696648116,1.00102681784431,1.00137937886725,1.00171749898234,1.00204742153879,1.00237675323891"
1242,21600493,21603718,35708154,negative,29,TRUE,309,5600,4,3.8222206484667,2.4863149573559,53405.9995422042,"1,2,3,4,5,6,7","0.719643873492737,1.00209924387822,1.24369337404355,1.34083157530469,1.10288901715161,0.51304225368213,-0.426690611693906","-1.83849554770181,-0.611524689381837,0.306578771444568,0.696431033696369,0.56304371295011,0.0628421851092526,-1.49938506994317","2.05370170278258,2.72399415863603,3.46839993591326,3.8222206484667,3.0128576602137,1.67036514742742,0.652665448051605"
1243,21600096,21604272,36416500,negative,12,TRUE,90,193,3,281.311318492257,53.5007701439964,2954.58521329522,"1,2,3,4,5,6,7","-0.100997437417178,3.29988763430447,5.63946195106124,4.11643528134495,1.28944536902053,-1.61716627932615,-4.49896336495332","-6.48002717219041,0.519164987791346,3.77607654678659,1.53591785413002,-3.53621119559635,-10.368589919259,-18.8603429417086","0.903935349292095,27.1095925612842,281.311318492257,61.3401915441925,3.63077225843467,0.19846028403018,0.0111205184843821"
1244,21601423,21602256,35809323,negative,23,TRUE,1560,1193,4,3.58693625469753,1.98533216834101,15002.6801651488,"1,2,3,4,5,6,7","-0.0858001157272552,0.130220874552241,0.348566312104464,0.572330978527617,0.803753503166398,1.04034489080937,1.27729842718998","-0.794477579564186,-0.42002785901381,-0.109673239373974,0.147782361855328,0.359093662670836,0.512971372232901,0.598645056994941","0.917777662207607,1.13907994931511,1.41703450634816,1.77239365160144,2.23391020063318,2.83019295358409,3.58693625469753"
1245,21603514,21603980,36918858,negative,13,TRUE,176,5116,1,4.98837088607401,1.27888354292741,49596.706487752,"1,2,3,4,5,6,7","-1.48741197803404,-1.31177252606804,-1.08923824127846,-0.748603312861257,-0.200965844710541,0.610349737918896,1.60710938072195","-5.04832910973601,-4.18102849702435,-3.47017572334615,-2.68971153909176,-1.58587341576493,-0.0969450828233492,0.820017165567316","0.22595668033102,0.269342216917628,0.336472707127154,0.473026761975549,0.817940368066798,1.84107517999971,4.98837088607401"
1246,21602730,21603732,36110649,negative,17,TRUE,785,857,0,1.33491995890644,0.393254682804897,11324.0513544368,"1,2,3,4,5,6,7","-2.47505144152273,-2.31036024543708,-2.08059295286369,-1.709368018429,-1.16234413868624,-0.484686602774436,0.28887133417946","-5.31517163683878,-4.31982944664961,-3.49872467269879,-2.71877236414554,-1.90307950654975,-1.09090217017039,-0.528536652072678","0.0841586608962897,0.0992254995868216,0.124856156429458,0.180980132591453,0.312752186426904,0.615890184796916,1.33491995890644"
1247,21603164,21603175,35104746,negative,15,TRUE,184,1006,0,1.00001291188344,1.00000906854074,13114.5846318157,"1,2,3,4,5,6,7","1.52909805350987e-06,4.91081139486482e-06,8.0824646708777e-06,1.07242750768677e-05,1.24106834444859e-05,1.29118000780082e-05,1.29103053723156e-05","-0.00472194438219082,-0.00436198544599875,-0.00556010615175051,-0.00743827951549744,-0.00949923309473186,-0.0116289090706978,-0.013896989228755","1.00000152909922,1.00000491082345,1.00000808249733,1.00001072433258,1.00001241076046,1.00001291188344,1.00001291038871"
1248,21600493,21604344,36313240,negative,14,TRUE,762,1205,0,0.999999894579598,0.999992096481017,15342.8672311662,"1,2,3,4,5,6,7","-1.054204075146e-07,-2.47148758880655e-06,-4.86807457900085e-06,-7.39238864788661e-06,-1.0197368209397e-05,-1.33832518258714e-05,-1.69069683231271e-05","-0.00355137562836667,-0.00317321813861589,-0.00396348031880224,-0.00534223652098848,-0.00695074788606069,-0.00869667318705318,-0.0105696581728519","0.999999894579598,0.999997528515465,0.99999513193727,0.999992607638676,0.999989802683784,0.999986616837729,0.999983093174599"
1249,21602485,21603980,36918947,negative,30,TRUE,485,388,0,3.14299340984049,1.69118566671403,4307.23762263482,"1,2,3,4,5,6,7","1.1451756610396,1.00745632382194,0.832122567423626,0.561632714116486,0.120834813027187,-0.575155313472938,-1.54224901324853","-2.04518125074236,-1.47860694897458,-1.16173831423444,-1.03961752440115,-1.06873174419176,-1.33148459960648,-2.26986173443539","3.14299340984049,2.73862597000936,2.29819163360711,1.75353318270346,1.12843849363203,0.562617479946052,0.21389949725971"
1250,21603641,21604577,35708208,negative,10,TRUE,17,11598,3,213.544653226282,103.964422244531,94799.4457468785,"1,2,3,4,5,6,7","3.96380014533391,4.62984667806105,5.16436113828343,5.36384595940101,4.95841063429174,3.63672878080179,1.33248707546852","-7.70595497468498,-4.37505373170283,-1.84380016849665,0.117630122187076,1.71854853924059,2.61117089175363,-1.66285422852673","52.6570506626495,102.498347660283,174.925669553214,213.544653226282,142.367342214109,37.9674335637485,3.79045883142985"
1251,21600505,21603080,35809207,negative,17,TRUE,70,957,0,0.967111218473871,0.647917601748735,12126.6172675895,"1,2,3,4,5,6,7","-0.0334417762087558,-0.184369384380359,-0.334250095562589,-0.481665835248321,-0.626043502146699,-0.766984498740277,-0.906487217807845","-0.602668328697217,-0.666473949753518,-0.826241054930055,-1.04728055487436,-1.29747765069008,-1.57071264620048,-1.87661624388508","0.967111218473871,0.831628556484955,0.715874722745623,0.617753458708596,0.534703173390155,0.464411392065902,0.40394069037204"
1252,21604344,21604348,37521359,negative,11,TRUE,4271,152,0,40.1483015191587,11.8159105263669,2545.38750712729,"1,2,3,4,5,6,7","-0.519465492256179,0.190008227008341,0.909972713933215,1.64832311190435,2.39523545210166,3.09583472449944,3.69258013611461","-2.76151909812222,-1.82834973800399,-1.32106359388518,-1.01566460996576,-0.736498519769119,-0.403201884402043,-0.0252981037278475","0.594838408748901,1.2092595462047,2.48425474691907,5.19825562149602,10.9707808484145,22.1056829936267,40.1483015191587"
1253,21603732,21603929,36110591,negative,17,TRUE,1190,442,0,1.00021279495563,1.00011713003149,6458.90204975201,"1,2,3,4,5,6,7","1.44453046537762e-05,5.05567500770354e-05,8.61199641111199e-05,0.000120268661604861,0.000152466426874831,0.000183217425230531,0.000212772317996546","-0.00835887879387611,-0.0150749961449135,-0.0244951275260514,-0.0340585067871327,-0.0432751657559747,-0.052212172117948,-0.0609352753600351","1.00001444540899,1.00005055802809,1.00008612367254,1.00012027589417,1.00015247805047,1.00018323421057,1.00021279495563"
1254,21602898,21604677,35205345,negative,11,TRUE,27,88,4,6417.10509524686,2609.14932596326,1427.24156035624,"1,2,3,4,5,6,7","5.28178444479379,7.22391053904541,8.73430759744461,8.76672237524565,7.88565093954088,6.91647084575489,5.98729655098003","-1.92811914991498,0.842715290650705,1.83227833311127,1.75484432473593,1.01109379645488,-1.06313056444294,-4.82476254777035","196.720599384298,1371.84323155922,6212.43120961515,6417.10509524686,2658.8552168659,1008.75365790636,398.336271165041"
1255,21601518,21603448,35104877,negative,17,TRUE,163,1961,5,5.84593765738085,3.10608675057805,22679.2607951574,"1,2,3,4,5,6,7","0.213919656458656,0.480219504181457,0.743360048324941,1.00827275408533,1.27572545737332,1.52965117022562,1.76574700248249","-0.746175863704468,-0.272172484248666,0.113492505660925,0.434267953305949,0.705199366229172,0.898938043352859,0.968309456815502","1.23852314346058,1.61642917621749,2.10298980384873,2.74086278010685,3.58129854736875,4.61656614566312,5.84593765738085"
1256,21601428,21603929,35909469,negative,10,TRUE,1272,428,0,0.999883881381931,0.739639019377728,6256.08257427599,"1,2,3,4,5,6,7","-0.000116125360357877,-0.105974587007315,-0.212003998025126,-0.319103996582307,-0.430411547765998,-0.547402494653778,-0.666138224523031","-0.506927706270964,-0.636785431113134,-0.931695409724309,-1.29191646530566,-1.6923185518228,-2.13289600306382,-2.59571044776041","0.999883881381931,0.899447505438362,0.808961463311778,0.726799960663997,0.650241434239937,0.578450388633765,0.513688501974329"
1257,21604422,21604431,36315061,negative,10,TRUE,850,328,0,0.89903324271237,0.652582598428014,4907.78090079541,"1,2,3,4,5,6,7","-0.106435267761051,-0.227407274723411,-0.346772115750718,-0.462314491780612,-0.572100595800892,-0.674969236571259,-0.771871859549865","-0.75079827154681,-0.816659569438956,-0.954461646289756,-1.13093555965326,-1.32316422084668,-1.52756665221302,-1.75369116913118","0.89903324271237,0.796596282683681,0.706966416413398,0.629824234247338,0.564338745155802,0.509172084245745,0.462147183537767"
1258,21603917,21603968,36516781,negative,10,TRUE,58,267,3,139.929170014102,35.5366639124009,4100.14866894284,"1,2,3,4,5,6,7","-0.273168682509799,2.21891974741187,4.43545111792221,4.94113636611361,2.50415753787593,0.616446624578983,-0.933045648075157","-7.43181283429229,-1.51498749763227,2.18215929116137,3.12924485498289,0.745617677891153,-1.71486506849985,-6.22880026533115","0.760964415414705,9.19738999317807,84.3901862280347,139.929170014102,12.2332485747753,1.85233429460069,0.39335386670132"
1259,21602338,21603896,36110123,negative,12,TRUE,1526,137,0,1.01869008699339,0.616313403880004,2266.38692173151,"1,2,3,4,5,6,7","0.0185175735302998,-0.162798713717581,-0.346839860742818,-0.538285253407818,-0.747299261297719,-0.969165571845918,-1.19722521928292","-0.648120786108275,-0.752760308024034,-0.986600503470562,-1.30951534655472,-1.71209664803875,-2.17780880132124,-2.69286378547624","1.01869008699339,0.849762216678727,0.706918524601336,0.583748375187382,0.473644015641931,0.379399487671981,0.302031120385283"
1260,21603911,21603929,46276591,negative,14,TRUE,1554,1823,0,1.00004906615235,1.00001939823745,21375.8438936325,"1,2,3,4,5,6,7","-7.37571329612052e-06,7.9746817416293e-07,9.18147617046117e-06,1.80726988405766e-05,2.77703440199062e-05,3.8273884839235e-05,4.90649486488692e-05","-0.0041000177062317,-0.00346235162178719,-0.00451468128992013,-0.00642102737935019,-0.00867197463658755,-0.0111365418423473,-0.0137459428564607","0.999992624313904,1.00000079746849,1.00000918151832,1.00001807286215,1.00002777072962,1.00003827461729,1.00004906615235"
1261,21601435,21602102,35104074,negative,21,TRUE,1044,2138,0,0.918283318456154,0.807361620558354,24667.3927947365,"1,2,3,4,5,6,7","-0.0852493102075518,-0.132406482075371,-0.178296856620578,-0.221525573973108,-0.262239355302274,-0.301989925217512,-0.341643675825148","-0.611488672538672,-0.683278850664495,-0.782149887007408,-0.886220907803727,-0.990822393973988,-1.10477129103509,-1.23413251774033","0.918283318456154,0.875984850561046,0.83669400846296,0.80129542957813,0.769326859205147,0.739345513597243,0.710601364047795"
1262,21602256,21603911,36718372,negative,35,TRUE,12078,436,0,1.00002732570502,1.00001010200574,6409.94164344777,"1,2,3,4,5,6,7","-1.13700656267923e-06,1.46132054901216e-06,4.21078890511239e-06,7.63978424878076e-06,1.2348216136715e-05,1.88649379060379e-05,2.73253316827038e-05","-0.00566992126530235,-0.0050339633537188,-0.00637394330450939,-0.00876616898838799,-0.0117140820678879,-0.0151996337032155,-0.0193013629087898","0.999998862994084,1.00000146132162,1.00000421079777,1.00000763981343,1.00001234829238,1.00001886511585,1.00002732570502"
1263,21604559,21604714,36718220,negative,10,TRUE,373,1149,0,0.956030272564688,0.718825973946659,14323.1231556011,"1,2,3,4,5,6,7","-0.0449657005694437,-0.151869518143402,-0.25770835164432,-0.360459091332616,-0.457039998999019,-0.545181865924062,-0.628140404744292","-0.524208660354074,-0.586498712235481,-0.713300359856376,-0.871116186277093,-1.03104599177521,-1.18594787448258,-1.35550200986765","0.956030272564689,0.859100370439468,0.77282059109717,0.697356102428334,0.633155013989471,0.579736339466724,0.533583127640756"
1264,21601429,21601435,35708154,negative,12,TRUE,298,5600,0,1.00018013798385,1.00011521914783,53605.6347810626,"1,2,3,4,5,6,7","3.35048607427169e-05,6.50050827983861e-05,9.54381164364193e-05,0.000122979490313924,0.000145574845942242,0.000163854842404998,0.000180121760953167","-0.0139311056243107,-0.0135976054132817,-0.0175306196565285,-0.0232255657313221,-0.0294088783416008,-0.0358447915761194,-0.0426395063101736","1.00003350542204,1.00006500719567,1.0000954426708,1.0001229870526,1.00014558544247,1.00016386826734,1.00018013798385"
1265,21601390,21603718,37219942,negative,10,TRUE,1810,553,0,0.401903900644006,0.363475235540006,7820.8915698339,"1,2,3,4,5,6,7","-1.08215958924942,-1.09773814070931,-1.09009152524514,-1.03988300274522,-0.963077471286512,-0.919955291210583,-0.911542272065232","-2.97659278008291,-2.64058591291785,-2.35584407944976,-2.04111264673789,-1.7783730471842,-1.77930240476234,-2.03443683910388","0.338862930136021,0.333624843379161,0.336185722817905,0.353496037605459,0.381716355410788,0.398536858786702,0.401903900644006"
